XCoord;YCoord
-439180,027;-1071449,755
-439258,603;-1071266,731
-439422,345;-1071154,497
-439585,640;-1071041,612
-439748,484;-1070928,079
-439910,875;-1070813,899
-440072,811;-1070699,074
-440234,289;-1070583,606
-440395,307;-1070467,496
-440555,861;-1070350,747
-440715,950;-1070233,360
-440875,571;-1070115,338
-441034,721;-1069996,681
-441193,397;-1069877,393
-441351,598;-1069757,474
-441509,321;-1069636,927
-441666,563;-1069515,753
-441823,322;-1069393,955
-441979,595;-1069271,535
-442135,380;-1069148,494
-442290,675;-1069024,834
-442445,476;-1068900,558
-442599,782;-1068775,667
-442753,590;-1068650,163
-442906,897;-1068524,048
-443059,702;-1068397,325
-443212,001;-1068269,995
-443363,793;-1068142,060
-443515,074;-1068013,522
-443665,843;-1067884,384
-443816,098;-1067754,647
-443965,835;-1067624,313
-444115,052;-1067493,385
-444263,748;-1067361,864
-444411,919;-1067229,753
-444559,564;-1067097,054
-444706,680;-1066963,768
-444853,264;-1066829,899
-444999,315;-1066695,447
-445144,830;-1066560,415
-447333,248;-1064521,857
-447359,318;-1064497,553
-453991,363;-1058310,454
-454136,476;-1058174,535
-454281,048;-1058038,041
-454425,075;-1057900,973
-454568,557;-1057763,334
-454711,490;-1057625,125
-454853,872;-1057486,348
-454995,701;-1057347,007
-455136,976;-1057207,103
-455277,692;-1057066,638
-455417,849;-1056925,614
-455557,444;-1056784,035
-455696,475;-1056641,901
-455834,940;-1056499,216
-455972,836;-1056355,981
-456110,162;-1056212,199
-456246,915;-1056067,872
-456383,092;-1055923,002
-456518,693;-1055777,592
-456653,714;-1055631,644
-456788,154;-1055485,160
-456922,010;-1055338,143
-457055,281;-1055190,595
-457187,964;-1055042,518
-457320,057;-1054893,914
-457451,558;-1054744,786
-457582,465;-1054595,137
-457712,776;-1054444,968
-457842,488;-1054294,282
-457971,601;-1054143,082
-458100,111;-1053991,369
-458228,017;-1053839,147
-458355,316;-1053686,417
-458482,007;-1053533,182
-458608,088;-1053379,444
-458733,557;-1053225,207
-458858,411;-1053070,472
-458982,649;-1052915,241
-459106,269;-1052759,518
-459229,268;-1052603,304
-459351,645;-1052446,602
-459473,399;-1052289,415
-459594,526;-1052131,746
-459715,025;-1051973,595
-459834,894;-1051814,967
-459954,132;-1051655,863
-460072,736;-1051496,287
-460190,705;-1051336,240
-460308,036;-1051175,725
-460424,728;-1051014,745
-460540,779;-1050853,303
-460656,187;-1050691,400
-460770,950;-1050529,039
-460885,067;-1050366,223
-460998,535;-1050202,955
-461111,354;-1050039,237
-461223,520;-1049875,072
-461335,033;-1049710,461
-461445,890;-1049545,409
-461556,090;-1049379,917
-461665,631;-1049213,989
-461774,512;-1049047,626
-461882,730;-1048880,831
-461990,284;-1048713,607
-462097,172;-1048545,957
-462203,392;-1048377,884
-462308,944;-1048209,389
-462413,824;-1048040,476
-462518,032;-1047871,147
-462621,566;-1047701,405
-462724,424;-1047531,252
-462826,605;-1047360,693
-462928,106;-1047189,728
-463028,927;-1047018,360
-463129,066;-1046846,594
-463228,521;-1046674,430
-463327,290;-1046501,872
-463425,373;-1046328,923
-463522,767;-1046155,585
-463619,471;-1045981,862
-463715,483;-1045807,755
-463810,803;-1045633,267
-463905,427;-1045458,402
-463999,356;-1045283,163
-464092,587;-1045107,551
-464185,119;-1044931,569
-464276,950;-1044755,221
-464368,080;-1044578,510
-464458,506;-1044401,437
-464548,227;-1044224,006
-464637,242;-1044046,220
-464725,549;-1043868,081
-464813,147;-1043689,593
-464900,035;-1043510,757
-464986,211;-1043331,578
-465071,674;-1043152,057
-465156,422;-1042972,198
-465240,454;-1042792,003
-465323,769;-1042611,476
-465406,366;-1042430,618
-465488,243;-1042249,434
-465569,398;-1042067,925
-465649,832;-1041886,096
-465729,541;-1041703,947
-465808,526;-1041521,484
-465886,784;-1041338,707
-465964,315;-1041155,621
-466041,117;-1040972,228
-466117,190;-1040788,531
-466192,531;-1040604,533
-466267,140;-1040420,237
-466341,016;-1040235,646
-466414,157;-1040050,762
-466486,562;-1039865,589
-466558,230;-1039680,129
-466629,161;-1039494,386
-466699,352;-1039308,363
-466768,803;-1039122,061
-466837,512;-1038935,485
-466905,479;-1038748,638
-466972,703;-1038561,521
-467039,182;-1038374,139
-467104,915;-1038186,494
-467169,901;-1037998,588
-467234,140;-1037810,426
-467297,630;-1037622,010
-467360,371;-1037433,343
-467422,360;-1037244,428
-467483,598;-1037055,268
-467544,083;-1036865,866
-467603,815;-1036676,225
-467662,792;-1036486,348
-467721,014;-1036296,238
-467778,479;-1036105,898
-468696,333;-1033043,722
-470541,582;-1028694,055
-470618,909;-1028510,765
-470695,506;-1028327,169
-470771,372;-1028143,269
-470846,505;-1027959,069
-470920,906;-1027774,571
-470994,571;-1027589,779
-471067,501;-1027404,696
-471139,694;-1027219,323
-471211,148;-1027033,665
-471281,864;-1026847,724
-471351,839;-1026661,503
-471421,072;-1026475,005
-471489,563;-1026288,234
-471557,311;-1026101,191
-471624,314;-1025913,880
-471690,570;-1025726,304
-471756,081;-1025538,466
-471820,843;-1025350,369
-471884,856;-1025162,015
-471948,119;-1024973,409
-472010,632;-1024784,552
-472072,393;-1024595,448
-472133,400;-1024406,100
-472193,654;-1024216,510
-472253,153;-1024026,682
-472311,897;-1023836,619
-472369,883;-1023646,324
-472427,113;-1023455,800
-472483,583;-1023265,049
-472539,294;-1023074,075
-472594,245;-1022882,882
-472648,435;-1022691,471
-472701,863;-1022499,845
-472754,528;-1022308,009
-472806,430;-1022115,965
-472857,567;-1021923,716
-472907,938;-1021731,265
-472957,544;-1021538,615
-473006,382;-1021345,769
-473054,453;-1021152,731
-473101,756;-1020959,502
-473148,289;-1020766,087
-473194,053;-1020572,489
-473239,045;-1020378,709
-473283,267;-1020184,753
-473326,716;-1019990,622
-473369,393;-1019796,319
-473411,296;-1019601,849
-473452,426;-1019407,213
-473492,780;-1019212,415
-473532,359;-1019017,458
-473571,163;-1018822,345
-473609,189;-1018627,080
-473646,439;-1018431,664
-473682,910;-1018236,102
-473718,603;-1018040,396
-473775,117;-1017727,003
-474191,873;-1016838,743
-474756,446;-1015541,150
-476576,817;-1011189,986
-477104,433;-1009876,961
-477391,140;-1009100,654
-477525,888;-1008953,766
-477660,050;-1008806,343
-477793,622;-1008658,385
-477926,604;-1008509,896
-478058,992;-1008360,878
-478190,786;-1008211,333
-478321,981;-1008061,264
-478452,578;-1007910,673
-478582,573;-1007759,562
-478711,964;-1007607,935
-478840,750;-1007455,792
-478968,928;-1007303,137
-479096,496;-1007149,973
-479223,453;-1006996,301
-479349,796;-1006842,124
-479475,523;-1006687,444
-479600,632;-1006532,264
-479725,122;-1006376,587
-479848,990;-1006220,414
-479972,234;-1006063,749
-480094,853;-1005906,594
-480216,843;-1005748,951
-480338,205;-1005590,823
-480458,935;-1005432,212
-480579,031;-1005273,121
-480698,492;-1005113,552
-480817,316;-1004953,509
-480935,501;-1004792,993
-481053,045;-1004632,007
-481169,946;-1004470,553
-481286,202;-1004308,635
-481401,812;-1004146,254
-481516,773;-1003983,414
-481631,085;-1003820,116
-481744,744;-1003656,364
-481857,749;-1003492,160
-481970,099;-1003327,507
-482081,791;-1003162,408
-482192,824;-1002996,864
-482303,196;-1002830,878
-482412,905;-1002664,454
-482521,950;-1002497,594
-482630,329;-1002330,301
-482738,040;-1002162,576
-482845,081;-1001994,424
-482951,451;-1001825,846
-483057,147;-1001656,845
-483162,169;-1001487,424
-483266,515;-1001317,585
-483370,183;-1001147,332
-483473,171;-1000976,667
-483575,477;-1000805,593
-483677,101;-1000634,112
-483778,040;-1000462,227
-483878,293;-1000289,941
-483977,858;-1000117,257
-484076,734;-999944,177
-484174,919;-999770,704
-484272,411;-999596,841
-484369,210;-999422,591
-484465,312;-999247,956
-484560,718;-999072,939
-484655,425;-998897,543
-484749,432;-998721,772
-484842,738;-998545,626
-484935,340;-998369,110
-485027,238;-998192,226
-485118,429;-998014,977
-485208,913;-997837,366
-485298,689;-997659,396
-485387,754;-997481,069
-485476,107;-997302,388
-485563,747;-997123,356
-485650,672;-996943,977
-485736,882;-996764,252
-485822,374;-996584,185
-485907,148;-996403,778
-485991,201;-996223,035
-486074,533;-996041,958
-486157,143;-995860,550
-486239,028;-995678,814
-486320,188;-995496,754
-486400,622;-995314,371
-486480,327;-995131,669
-486559,304;-994948,650
-486637,550;-994765,318
-486715,065;-994581,675
-486791,846;-994397,725
-486867,894;-994213,470
-486943,206;-994028,914
-487017,782;-993844,058
-487091,620;-993658,907
-487164,720;-993473,463
-487237,079;-993287,728
-487308,697;-993101,707
-487379,573;-992915,401
-487449,705;-992728,815
-487519,093;-992541,950
-487587,735;-992354,810
-487655,630;-992167,398
-487722,778;-991979,717
-487789,177;-991791,769
-487854,825;-991603,558
-487919,723;-991415,087
-487983,869;-991226,359
-488047,262;-991037,376
-488109,900;-990848,142
-488171,784;-990658,660
-488232,912;-990468,932
-488293,282;-990278,963
-488352,895;-990088,754
-488411,749;-989898,309
-488469,843;-989707,630
-488527,176;-989516,722
-488583,747;-989325,587
-488639,556;-989134,227
-488694,601;-988942,647
-488748,882;-988750,848
-488802,398;-988558,835
-488855,148;-988366,609
-488907,131;-988174,175
-488958,346;-987981,536
-489008,793;-987788,693
-489058,470;-987595,651
-489107,378;-987402,412
-489155,514;-987208,980
-489202,879;-987015,358
-489249,471;-986821,548
-489295,290;-986627,554
-489340,335;-986433,378
-489384,606;-986239,025
-489428,101;-986044,497
-489470,820;-985849,797
-489512,763;-985654,928
-489553,928;-985459,893
-489594,315;-985264,696
-489633,924;-985069,339
-489672,753;-984873,826
-489710,803;-984678,159
-489748,071;-984482,343
-489784,559;-984286,379
-489820,265;-984090,272
-489855,189;-983894,023
-489889,331;-983697,637
-489922,688;-983501,117
-489955,262;-983304,465
-489987,052;-983107,684
-490018,057;-982910,779
-490048,276;-982713,751
-490077,709;-982516,605
-490106,356;-982319,342
-490134,217;-982121,967
-490161,290;-981924,483
-490187,575;-981726,892
-490213,073;-981529,198
-490237,781;-981331,403
-490261,701;-981133,512
-490284,832;-980935,527
-494771,023;-973340,457
-494871,694;-973169,246
-494971,685;-972997,636
-495070,993;-972825,630
-495169,617;-972653,231
-495267,556;-972480,441
-495364,807;-972307,264
-495461,370;-972133,702
-495557,242;-971959,758
-495652,423;-971785,435
-495746,911;-971610,734
-495840,704;-971435,660
-495933,800;-971260,214
-496026,199;-971084,401
-496117,899;-970908,221
-496208,899;-970731,678
-496299,196;-970554,776
-496388,790;-970377,516
-496477,679;-970199,902
-496565,862;-970021,936
-496653,337;-969843,621
-496740,103;-969664,960
-496826,159;-969485,956
-496911,503;-969306,611
-496996,134;-969126,929
-497080,051;-968946,912
-497163,252;-968766,563
-497245,735;-968585,885
-497327,501;-968404,881
-497408,547;-968223,553
-497488,871;-968041,905
-497568,474;-967859,939
-497647,353;-967677,659
-497725,508;-967495,066
-497802,936;-967312,165
-497879,638;-967128,957
-497955,611;-966945,446
-498030,854;-966761,635
-498105,367;-966577,527
-498179,148;-966393,124
-498252,196;-966208,429
-498324,509;-966023,445
-498396,087;-965838,176
-498466,929;-965652,624
-498537,033;-965466,792
-498606,398;-965280,683
-498675,024;-965094,300
-498742,908;-964907,646
-498810,051;-964720,723
-498876,450;-964533,536
-498942,105;-964346,086
-499007,016;-964158,376
-499071,180;-963970,411
-499134,597;-963782,192
-499197,266;-963593,722
-499259,185;-963405,005
-499320,355;-963216,044
-499380,773;-963026,841
-499440,440;-962837,400
-499499,353;-962647,723
-499557,512;-962457,813
-499614,917;-962267,674
-499671,566;-962077,309
-499727,458;-961886,720
-499782,593;-961695,910
-499836,969;-961504,883
-499890,586;-961313,642
-499943,443;-961122,189
-501584,943;-955130,156
-501636,622;-954940,290
-501687,541;-954750,218
-501737,697;-954559,944
-501787,091;-954369,471
-501835,722;-954178,801
-501883,588;-953987,938
-501930,689;-953796,885
-501977,025;-953605,644
-502022,595;-953414,220
-502067,397;-953222,615
-502111,431;-953030,831
-502154,697;-952838,873
-502197,193;-952646,743
-502238,920;-952454,444
-502279,876;-952261,980
-502320,061;-952069,353
-502359,474;-951876,567
-502398,114;-951683,625
-502435,981;-951490,529
-502473,074;-951297,283
-502509,393;-951103,890
-502544,937;-950910,353
-502579,705;-950716,676
-502613,698;-950522,860
-502646,913;-950328,910
-502679,352;-950134,829
-502806,083;-949984,033
-502932,215;-949832,736
-503057,747;-949680,940
-503182,675;-949528,647
-503306,998;-949375,860
-503430,714;-949222,581
-503553,822;-949068,813
-503676,319;-948914,557
-503798,203;-948759,817
-503919,472;-948604,595
-504040,125;-948448,893
-504160,159;-948292,714
-504279,573;-948136,060
-504398,365;-947978,934
-504516,533;-947821,338
-504634,075;-947663,275
-504750,989;-947504,746
-504867,273;-947345,755
-504982,926;-947186,304
-505097,946;-947026,396
-505212,330;-946866,033
-505326,078;-946705,218
-505439,187;-946543,953
-505551,656;-946382,240
-505663,482;-946220,083
-505774,665;-946057,483
-505885,202;-945894,444
-505995,091;-945730,968
-506104,331;-945567,057
-506212,920;-945402,714
-506320,857;-945237,942
-506428,139;-945072,743
-506534,765;-944907,120
-506640,734;-944741,075
-506746,043;-944574,612
-506850,692;-944407,732
-506954,677;-944240,438
-507057,999;-944072,734
-507160,654;-943904,621
-507262,642;-943736,102
-507363,961;-943567,180
-507464,609;-943397,857
-507564,585;-943228,137
-507663,887;-943058,021
-507762,513;-942887,513
-507860,463;-942716,615
-507957,734;-942545,331
-508054,324;-942373,661
-508150,234;-942201,610
-508245,460;-942029,180
-508340,002;-941856,374
-508433,857;-941683,194
-508527,025;-941509,643
-508619,504;-941335,724
-508711,293;-941161,440
-508802,390;-940986,793
-508892,793;-940811,786
-508982,502;-940636,422
-509071,514;-940460,704
-509159,829;-940284,634
-509247,445;-940108,215
-509334,360;-939931,450
-509420,574;-939754,342
-509506,085;-939576,893
-509590,891;-939399,107
-509674,992;-939220,985
-509758,386;-939042,532
-509841,071;-938863,749
-509923,046;-938684,639
-512355,994;-937092,562
-512521,481;-936983,849
-512686,536;-936874,480
-512851,155;-936764,457
-513015,337;-936653,782
-513179,077;-936542,455
-513342,374;-936430,479
-513505,226;-936317,857
-513667,629;-936204,588
-513829,581;-936090,676
-513991,080;-935976,121
-514152,123;-935860,927
-514312,707;-935745,094
-514472,830;-935628,624
-514632,490;-935511,520
-514791,683;-935393,783
-514950,408;-935275,415
-515108,662;-935156,418
-515266,442;-935036,794
-515423,746;-934916,544
-515580,571;-934795,670
-515736,916;-934674,175
-515892,776;-934552,061
-516048,151;-934429,328
-516203,037;-934305,980
-516357,433;-934182,018
-516511,335;-934057,444
-516664,742;-933932,260
-516817,650;-933806,468
-516970,058;-933680,070
-517121,962;-933553,069
-517273,362;-933425,465
-517424,254;-933297,261
-517574,635;-933168,459
-517724,504;-933039,061
-517873,859;-932909,069
-518022,696;-932778,486
-518171,013;-932647,312
-518318,809;-932515,551
-518466,080;-932383,204
-518612,825;-932250,274
-518759,041;-932116,762
-518904,726;-931982,671
-519049,878;-931848,002
-519194,493;-931712,758
-519338,571;-931576,942
-519482,108;-931440,554
-519625,103;-931303,598
-519767,553;-931166,075
-519909,457;-931027,988
-520050,810;-930889,339
-520191,613;-930750,129
-520331,861;-930610,362
-520471,554;-930470,039
-520610,688;-930329,163
-520749,263;-930187,735
-520887,274;-930045,759
-521024,721;-929903,235
-521161,601;-929760,168
-521297,912;-929616,558
-521433,652;-929472,408
-521568,819;-929327,720
-521703,410;-929182,497
-521837,424;-929036,741
-521970,858;-928890,453
-522103,710;-928743,638
-522235,979;-928596,296
-522367,661;-928448,430
-522498,756;-928300,043
-522629,260;-928151,136
-522759,173;-928001,713
-522888,491;-927851,775
-523017,213;-927701,325
-523145,336;-927550,365
-523272,860;-927398,898
-523399,781;-927246,925
-523526,097;-927094,450
-523651,808;-926941,475
-523776,910;-926788,002
-523901,402;-926634,034
-524025,282;-926479,572
-524148,548;-926324,620
-524271,198;-926169,180
-524393,229;-926013,255
-524514,641;-925856,846
-524635,431;-925699,956
-524755,597;-925542,588
-524875,138;-925384,745
-524994,051;-925226,428
-525112,334;-925067,640
-525229,986;-924908,384
-525347,006;-924748,662
-525463,390;-924588,477
-525579,137;-924427,831
-525694,246;-924266,727
-525808,715;-924105,167
-525922,541;-923943,154
-526035,723;-923780,691
-526633,766;-923376,484
-526820,427;-923306,489
-527006,808;-923235,750
-527192,905;-923164,268
-527378,716;-923092,045
-527564,237;-923019,081
-527749,465;-922945,377
-527934,398;-922870,935
-528119,032;-922795,756
-528303,366;-922719,842
